"Experimental_Loop_PLUS_Pause","LIMITE_MINIMO_MS","PERSISTENT","TEMPORARY","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","closed","color_backend","compensation","condition","coordinates","correct","correct_Trial_sequence_Task_mouse_response","correct_Trial_sequence_training_mouse_response","correct_response","count_Block_sequence","count_Block_sequence_1","count_End_of_Task","count_End_of_Training","count_Instructions","count_Instructions_Task_Condition","count_Instructions_Training_Condition","count_Pause_1","count_Task_Loop","count_Task_Loop_with_Pause","count_Task_PLUS_Pause_Sequence","count_Training_Loop","count_Trial_Loop_Task_Phase","count_Trial_Loop_Training_Condition_Phase","count_Trial_sequence_Task","count_Trial_sequence_Task_logger","count_Trial_sequence_Task_mouse_response","count_Trial_sequence_Task_sketchpad","count_Trial_sequence_Training","count_Trial_sequence_training_logger","count_Trial_sequence_training_mouse_response","count_Trial_sequence_training_sketchpad","count_artefact_filter_Task_inline_javascript","count_artefact_filter_training_inline_javascript","count_jitter_task_js","count_jitter_training_js","count_mask_task_sketchpad","count_mask_training_sketchpad","count_new_inline_javascript","count_osweb","count_task","credentialless","crossOriginIsolated","cursor_roi","cursor_x","cursor_y","datetime","description","devicePixelRatio","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","innerHeight","innerWidth","isSecureContext","is_artifact","jatos_uuid","jitter","keyboard_backend","length","mouse_backend","name","number","opensesame_codename","opensesame_version","origin","originAgentCluster","outerHeight","outerWidth","pageXOffset","pageYOffset","penwidth","practice","repeat_cycle","response","response_Trial_sequence_Task_mouse_response","response_Trial_sequence_training_mouse_response","response_time","response_time_Trial_sequence_Task_mouse_response","response_time_Trial_sequence_training_mouse_response","round_decimals","sampler_backend","screenLeft","screenTop","screenX","screenY","scrollX","scrollY","sessionid","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","status","subject_nr","subject_parity","time_Instructions_Task_Condition","time_Instructions_Training_Condition","time_Pause_1","time_Task_Loop","time_Task_Loop_with_Pause","time_Training_Loop","time_Trial_Loop_Task_Phase","time_Trial_Loop_Training_Condition_Phase","time_Trial_sequence_Task_logger","time_Trial_sequence_Task_mouse_response","time_Trial_sequence_Task_sketchpad","time_Trial_sequence_training_logger","time_Trial_sequence_training_mouse_response","time_Trial_sequence_training_sketchpad","time_artefact_filter_Task_inline_javascript","time_artefact_filter_training_inline_javascript","time_jitter_task_js","time_jitter_training_js","time_mask_task_sketchpad","time_mask_training_sketchpad","time_new_inline_javascript","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"","100","1","0","100","100","44","44","white","no","osweb","osweb","False","osweb","0","go","uniform","0","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","0","0","0","0","","0","","0","","0","0","0","0","False","False","undefined","36.73105044314179","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1338","osweb","0","osweb","","2","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","44","","44","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","7626","7575","7308","","7625","","5956","","5956","48","Go No-Go Task (SART)","1","44","1","yes","1920"
"","100","1","0","50","50","599","599","white","no","osweb","osweb","False","osweb","0","nogo","uniform","1","","0","timeout","0","","","0","0","","0","","","0","","0","","0","","","","","1","1","1","1","","1","","1","","1","0","0","0","False","False","undefined","36.73105044314179","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","835","osweb","0","osweb","","3","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","None","","None","1154","","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","9900","8746","8479","","9900","","7631","","7631","48","Go No-Go Task (SART)","1","1198","2","yes","1920"
"","100","1","0","67","67","432","432","white","no","osweb","osweb","False","osweb","0","go","uniform","0","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","2","2","2","2","","2","","2","","2","0","0","0","False","False","undefined","38.29355441679488","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1349","osweb","0","osweb","","4","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","98","","98","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","11622","11522","11255","","11622","","9903","","9903","48","Go No-Go Task (SART)","2","1296","3","yes","1920"
"","100","1","0","75","75","407","407","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","3","3","3","3","","3","","3","","3","0","0","0","False","False","undefined","38.29355441679488","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","897","osweb","0","osweb","","7","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","332","","332","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","13128","12793","12526","","13128","","11625","","11626","48","Go No-Go Task (SART)","3","1628","4","yes","1920"
"","100","1","0","80","80","366","366","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","4","4","4","4","","4","","4","","4","0","0","0","False","False","undefined","38.29355441679488","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","843","osweb","0","osweb","","6","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","201","","201","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","14466","14248","13981","","14466","","13131","","13131","48","Go No-Go Task (SART)","4","1829","5","yes","1920"
"","100","1","0","83","83","322","322","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","5","5","5","5","","5","","5","","5","0","0","0","False","False","undefined","38.29355441679488","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1349","osweb","0","osweb","","2","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","100","","100","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","16172","16071","15820","","16171","","14468","","14468","48","Go No-Go Task (SART)","5","1929","6","yes","1920"
"","100","1","0","86","86","311","311","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","6","6","6","6","","6","","6","","6","0","0","0","False","False","undefined","38.29355441679488","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","885","osweb","0","osweb","","8","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","249","","249","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","17577","17326","17075","","17577","","16174","","16174","48","Go No-Go Task (SART)","6","2178","7","yes","1920"
"","100","1","0","88","88","282","282","white","no","osweb","osweb","False","osweb","0","go","uniform","0","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","7","7","7","7","","7","","7","","7","0","0","0","False","False","undefined","38.29355441679488","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1210","osweb","0","osweb","","5","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","74","","74","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","19149","19065","18798","","19149","","17579","","17579","48","Go No-Go Task (SART)","7","2252","8","yes","1920"
"","100","1","0","89","89","260","260","white","no","osweb","osweb","False","osweb","0","go","uniform","0","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","8","8","8","8","","8","","8","","8","0","0","0","False","False","undefined","38.29355441679488","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1400","osweb","0","osweb","","6","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","84","","84","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","20922","20821","20554","","20921","","19151","","19151","48","Go No-Go Task (SART)","8","2336","9","yes","1920"
"","100","1","0","90","90","252","252","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","9","9","9","9","","9","","9","","9","0","0","0","False","False","undefined","38.29355441679488","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1068","osweb","0","osweb","","1","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","179","","179","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","22460","22276","22009","","22460","","20925","","20925","48","Go No-Go Task (SART)","9","2515","10","yes","1920"
"","100","1","0","91","91","245","245","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","10","10","10","10","","10","","10","","10","0","0","0","False","False","undefined","38.29355441679488","142.18938748521802","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1384","osweb","0","osweb","","8","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","176","","176","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","24283","24099","23848","","24283","","22463","","22463","48","Go No-Go Task (SART)","10","2691","11","yes","1920"
"","100","1","0","92","92","232","232","white","no","osweb","osweb","False","osweb","0","go","uniform","0","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","11","11","11","11","","11","","11","","11","0","0","0","False","False","undefined","38.29355441679488","135.93937159060565","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1059","osweb","0","osweb","","1","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","98","","98","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","25721","25621","25354","","25721","","24285","","24286","48","Go No-Go Task (SART)","11","2789","12","yes","1920"
"","100","1","0","92","92","222","222","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","12","12","12","12","","12","","12","","12","0","0","0","False","False","undefined","38.29355441679488","135.93937159060565","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1213","osweb","0","osweb","","7","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","100","","100","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","27294","27193","26942","","27293","","25724","","25724","48","Go No-Go Task (SART)","12","2889","13","yes","1920"
"","100","1","0","93","93","218","218","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","13","13","13","13","","13","","13","","13","0","0","0","False","False","undefined","38.29355441679488","135.93937159060565","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","871","osweb","0","osweb","","4","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","166","","166","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","28598","28431","28180","","28598","","27296","","27296","48","Go No-Go Task (SART)","13","3055","14","yes","1920"
"","100","1","0","93","93","209","209","white","no","osweb","osweb","False","osweb","0","go","uniform","0","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","14","14","14","14","","14","","14","","14","0","0","0","False","False","undefined","38.29355441679488","135.93937159060565","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","945","osweb","0","osweb","","9","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","84","","84","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","29920","29819","29552","","29919","","28601","","28601","48","Go No-Go Task (SART)","14","3139","15","yes","1920"
"","100","1","0","94","94","207","207","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","15","15","15","15","","15","","15","","15","0","0","0","False","False","undefined","38.29355441679488","135.93937159060565","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","887","osweb","0","osweb","","5","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","168","","168","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","31257","31073","30822","","31257","","29922","","29922","48","Go No-Go Task (SART)","15","3307","16","yes","1920"
"","100","1","0","94","94","208","208","white","no","osweb","osweb","False","osweb","0","go","uniform","1","","1","left_button","0","","","0","0","","0","","","0","","0","","0","","","","","16","16","16","16","","16","","16","","16","0","0","0","False","False","undefined","38.29355441679488","135.93937159060565","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","971","osweb","0","osweb","","9","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","1","","1","222","","222","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","32729","32495","32244","","32729","","31259","","31260","48","Go No-Go Task (SART)","16","3529","17","yes","1920"
"","100","1","0","89","89","260","260","white","no","osweb","osweb","False","osweb","0","nogo","uniform","1","","0","timeout","0","","","0","0","","0","","","0","","0","","0","","","","","17","17","17","17","","17","","17","","17","0","0","0","False","False","undefined","38.29355441679488","135.93937159060565","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1365","osweb","0","osweb","","3","osweb","2.2.9","null","False","752","1350","0","0","1","yes","0","None","","None","1154","","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","","2924","","","49","49","","2925","","","","35522","34368","34101","","35522","","32731","","32731","48","Go No-Go Task (SART)","16","4683","18","yes","1920"
"","100","1","0","89","89","252","252","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","0","17","0","17","0","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1208","osweb","0","osweb","","1","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","108","108","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","95731","95614","95363","35522","34368","34101","95731","35522","94150","32731","94150","32731","48","Go No-Go Task (SART)","17","4791","19","yes","1920"
"","100","1","0","90","90","245","245","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","17","17","17","17","1","17","1","17","1","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1155","osweb","0","osweb","","7","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","114","114","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","97286","97169","96902","35522","34368","34101","97286","35522","95733","32731","95733","32731","48","Go No-Go Task (SART)","18","4905","20","yes","1920"
"","100","1","0","90","90","238","238","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","17","17","17","17","2","17","2","17","2","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1121","osweb","0","osweb","","4","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","92","92","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","98791","98691","98424","35522","34368","34101","98791","35522","97289","32731","97289","32731","48","Go No-Go Task (SART)","19","4997","21","yes","1920"
"","100","1","0","91","91","230","230","white","no","osweb","osweb","False","osweb","0","go","uniform","0","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","3","17","17","17","17","3","17","3","17","3","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","1","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1069","osweb","0","osweb","","5","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","57","57","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","100213","100146","99879","35522","34368","34101","100213","35522","98794","32731","98794","32731","48","Go No-Go Task (SART)","20","5054","22","yes","1920"
"","100","1","0","91","91","225","225","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","17","17","17","17","4","17","4","17","4","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","962","osweb","0","osweb","","4","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","119","119","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","101568","101434","101183","35522","34368","34101","101568","35522","100215","32731","100216","32731","48","Go No-Go Task (SART)","21","5173","23","yes","1920"
"","100","1","0","92","92","223","223","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","17","17","17","17","5","17","5","17","5","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","839","osweb","0","osweb","","6","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","179","179","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","102872","102688","102421","35522","34368","34101","102872","35522","101570","32731","101570","32731","48","Go No-Go Task (SART)","22","5352","24","yes","1920"
"","100","1","0","92","92","218","218","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","17","17","17","17","6","17","6","17","6","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1367","osweb","0","osweb","","9","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","110","110","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","104628","104511","104244","35522","34368","34101","104628","35522","102874","32731","102875","32731","48","Go No-Go Task (SART)","23","5462","25","yes","1920"
"","100","1","0","92","92","217","217","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","17","17","17","17","7","17","7","17","7","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","884","osweb","0","osweb","","1","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","192","192","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","106000","105799","105532","35522","34368","34101","106000","35522","104631","32731","104631","32731","48","Go No-Go Task (SART)","24","5654","26","yes","1920"
"","100","1","0","93","93","213","213","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","8","8","17","17","17","17","8","17","8","17","8","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1226","osweb","0","osweb","","8","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","106","106","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","107622","107505","107238","35522","34368","34101","107622","35522","106002","32731","106002","32731","48","Go No-Go Task (SART)","25","5760","27","yes","1920"
"","100","1","0","93","93","211","211","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","9","9","17","17","17","17","9","17","9","17","9","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","924","osweb","0","osweb","","8","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","160","160","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","108993","108826","108559","35522","34368","34101","108993","35522","107625","32731","107625","32731","48","Go No-Go Task (SART)","26","5920","28","yes","1920"
"","100","1","0","93","93","208","208","white","no","osweb","osweb","False","osweb","0","go","uniform","1","1","0","left_button","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","10","10","17","17","17","17","10","17","10","17","10","17","0","0","0","False","False","undefined","63.29361799524433","281.2522411403431","Mon Jun 01 2026 07:47:34 GMT-0300 (Horário Padrão de Brasília)","The main experiment item","1","False","G:\Meu Drive\OpenSesame\Meus Testes","False","mono","False","20","no","black","no","no","1200","768","1366","True","0","0e898882-95ec-c5fa-7243-984eb4ce1ec7","1222","osweb","0","osweb","","9","osweb","2.2.9","null","False","752","1350","0","0","1","no","0","1","1","None","123","123","1154","2","osweb","8","8","8","8","0","0","1780310923872","1024","2","48000","-16","task","","5","odd","91134","2924","61123","61123","49","49","91134","2925","110616","110482","110231","35522","34368","34101","110616","35522","108996","32731","108996","32731","48","Go No-Go Task (SART)","27","6043","29","yes","1920"
